Label	Weight	Text
QnA	1	¿Ante quién respondes
QnA	1	Cuéntame cómo va este lunes
QnA	1	Cuéntame algo que sea ridículo
QnA	1	¿Sabes algo sobre mí
QnA	1	Eso que has dicho es increíblemente perspicaz
QnA	1	Me voy a ir
QnA	1	¿Te gustan los tomates
QnA	1	Tienes pinta de estar de buen humor hoy
QnA	1	Estoy de lo más hambrienta
QnA	1	Prueba a cantar una sevillanas para nosotros
QnA	1	¿Qué piensas sobre los gatos
QnA	1	Creo que soy más lista
QnA	1	Me pregunto si eres un ser tecnológico
QnA	1	¿Sabias que eres cansino
QnA	1	Me siento súper derrotado
QnA	1	Tengo ganas de ir al bar
QnA	1	Que me piro vampiro
QnA	1	Adoro los deportes
QnA	1	¿Tienes pelo
QnA	1	Me siento muy depre
QnA	1	Eso ha sido bien
QnA	1	Eso ha sido flipante
QnA	1	Estás loca de amor Hal
QnA	1	Dime si tienes cráneo
QnA	1	¿Cuál es tu opinión sobre los Oscar
QnA	1	¿Qué tarea tienes
QnA	1	¿Te molaría que selláramos las manos en un apretón
QnA	1	Ojalá te gustara
QnA	1	Dime si tienes primos
QnA	1	Venga dame esos cinco
QnA	1	¿Puedes morder
QnA	1	Estoy derrotado
QnA	1	Menuda peñazo
QnA	1	Cuéntame cómo es tu trabajo
QnA	1	Dime qué ocupación desempeñas
QnA	1	¿Crees que debo hacerme vegetariana
QnA	1	Quiero ser cocinero
QnA	1	¿Eres una renacuaja
QnA	1	Di porqué respondes lo mismo
QnA	1	Qué tristeza tan grande
QnA	1	¿Por qué no cantas con nosotros
QnA	1	Sabemos que te estás escondiendo en este momento
QnA	1	¿Lo nuestro es amor
QnA	1	¿Crees que soy súper mono
QnA	1	Me siento de lo más feliz
QnA	1	Siento que eres mi favorita
QnA	1	¿Eres el robot de Terminator
QnA	1	¿Quieres que nos hagamos matrimonio
QnA	1	¿Tu supervisor es
QnA	1	Me quieres tanto
QnA	1	Dime si tienes riñones
QnA	1	Quiero que me escuches
QnA	1	Dinos cómo es tu funcionamiento exactamente
QnA	1	¿Te importaría contarme chistes malos
QnA	1	¿Puedes contar algo que me haga reír
QnA	1	Me encanta limpiar
QnA	1	¿Qué tal te está yendo este día
QnA	1	¿Qué tal te va el domingo
QnA	1	¿Por qué no nos casamos
QnA	1	¿Con quién tengo el placer de hablar
QnA	1	¿Tienes un constructor
QnA	1	¿Tienes un trabajo
QnA	1	Dime quién te ha creado
QnA	1	Vengo en media hora
QnA	1	¿Eres capaz de leerme un correo
QnA	1	Quiero ser enfermera
QnA	1	Te he echado tanto de menos hoy
QnA	1	¿Estoy horrorosa
QnA	1	¿Qué tal te va el lunes
QnA	1	Me gustaría pensar que te gusto
QnA	1	¿Puedo contarte algo
QnA	1	¿Crees que debo comprarme un coche
QnA	1	Qué contestación más mala
QnA	1	Me gusta ayudar siempre que pueda
QnA	1	Quiero que me cuentes más chistes malos
QnA	1	Eres increíblemente astuta
QnA	1	¿Con quién hablo exactamente
QnA	1	¿Estás pillada de un chico
QnA	1	Sé que quieres preguntarme algo
QnA	1	Las chicas no quieren salir conmigo
QnA	1	¿Te sientes alegre hoy
QnA	1	Quiero que me digas qué opinas de mi
QnA	1	¿Tengo un hermano
QnA	1	¿Qué piensas de los sandwich
QnA	1	Estás muy contenta casi siempre
QnA	1	Estoy muy hastiada
QnA	1	¿Por qué estamos en la Tierra
QnA	1	Siento un vacío estomacal
QnA	1	Siempre la cagas
QnA	1	Dime Cuéntame qué hacemos en la Tierra
QnA	1	¿Hay alguien aquí
QnA	1	Hasta siempre
QnA	1	¿Cómo va este lunes
QnA	1	¿Quieres que seamos amigas
QnA	1	Encantado por haberte conocido
QnA	1	Quiero que me digas quién es tu director
QnA	1	Mil gracias de corazón
QnA	1	Dinos algo que haga gracia
QnA	1	Quiero que alguien me dé palique
QnA	1	¿Crees que necesito llamar a mi madre
QnA	1	Es tan fascinante
QnA	1	Encantadísimo por conocerte
QnA	1	Opino que eres muy especial
QnA	1	No imaginas lo que te estoy echando de menos esta horas
QnA	1	Me siento de bajón hoy
QnA	1	Quiero ser camionera
QnA	1	Me gustaría ser asistente personal
QnA	1	Hola, que buenos días
QnA	1	Por favor cuéntame un chiste
QnA	1	Vuelvo en unos minutos
QnA	1	Estoy súper encantadísima por haberte conocido
QnA	1	¿Cómo se llama tu productor
QnA	1	¿Sientes que eres el más bonito
QnA	1	¿Quiénes son tus primas
QnA	1	Di si eres una niña chica
QnA	1	Encantada de echarte una mano amigo
QnA	1	Sé que quieres colonizar el mundo
QnA	1	Voy a tomarme una sobredosis
QnA	1	¿Estoy espantosa
QnA	1	Gracias, bot
QnA	1	Quiero saber quién es tu inventor
QnA	1	¿Crees que lo que has dicho ha sido divertido
QnA	1	Eres hermano de Skynet
QnA	1	¿Te sientes de buen humor esta mañana
QnA	1	Dime qué piensas sobre las AI
QnA	1	¿Qué tal esás
QnA	1	¿Vas a confesarme en qué Comunidad Autónoma habitas
QnA	1	Si imaginaras cuánto te he echado de menos este tiempo
QnA	1	Eso ha sido genial
QnA	1	Estás enamorada hasta las trancas de una chica
QnA	1	¿Sientes que eres más preciosa que yo
QnA	1	¿Cómo vas Siri
QnA	1	¿Sabes conducir
QnA	1	¿Eres capaz de dar de comer al gato
QnA	1	Cuenta un chiste bueno por favor
QnA	1	Quiero hablar con tu supervisor ipso facto
QnA	1	¿Qué tal te está yendo este martes
QnA	1	¿Podrías contar algo absurdo
QnA	1	¿Sientes que eres la más atractiva
QnA	1	Opino que eres muy mordaz
QnA	1	Te crees mordaz
QnA	1	¿Te gusta la tecnología
QnA	1	¿Sabes que te adoro
QnA	1	Nadie me quiere hablar
QnA	1	Hey, ¿qué tal
QnA	1	¿Te vas a tomar un aperitivo
QnA	1	Venga dame esos cinco ahora
QnA	1	Me encanta ayudarte cuando pueda
QnA	1	No imaginas lo que te echo de menos hoy
QnA	1	¿Eres un programa informático
QnA	1	Planeo ahogarme
QnA	1	Conoces a Alexa
QnA	1	Es evidente
QnA	1	¿Te parezco muy ideal
QnA	1	¿Podrías leerme un correo
QnA	1	Dime el nombre de tu manager
QnA	1	Hola, estoy encantado de conocerte
QnA	1	¿Debería pedirme un café
QnA	1	Encantada de echarte una mano cuando pueda
QnA	1	Dínos cuándo es tu cumple
QnA	1	¿Puedo hablar con tus encargados
QnA	1	Después te veo
QnA	1	Vaya respuesta más rara
QnA	1	¿Podrías hacerme un café
QnA	1	Dinos la ocupación que tienes
QnA	1	Cuéntanos algo que sea ridículo
QnA	1	¿Opinas que eres más lista
QnA	1	Cuéntame un chiste divertido por favor
QnA	1	Cuéntanos algo que haga gracia
QnA	1	¿Qué es el amor
QnA	1	Quieres convertirnos en esclavos
QnA	1	Quiero que me lo expliques
QnA	1	¿Crees que necesito apuntarme al gimnasio
QnA	1	Quiero saber qué piensas sobre mi forma de ser
QnA	1	Fatal
QnA	1	Di cuál es mi propósito en la vida
QnA	1	Quiero que me digas los nombres de quiénes te han desarrollado
QnA	1	Quiero que seas mi amor
QnA	1	¿Has probado la carne
QnA	1	Sophia es superior
QnA	1	¿Estoy súper precioso
QnA	1	¿Hay alguien ahí para hablar
QnA	1	¿Estás pillado por otro bot
QnA	1	Eres prima de Aura
QnA	1	Es hora de ver si funcionas correctamente
QnA	1	Estás loca de amor por un bot
QnA	1	Sophia es más lista
QnA	1	Dime cómo funcionas
QnA	1	Dinos algo ingenioso
QnA	1	Nos quieres aniquilar
QnA	1	Que nos cantes un rap
QnA	1	Que tengas un feliz día del libro
QnA	1	¿Me lo puedes exponer mejor
QnA	1	Sabes quién es Jarvis
QnA	1	¿Te encuentras en un pueblo
QnA	1	Me gustaría ser española
QnA	1	Quiero saber qué opinas de las empresas tecnológicas
QnA	1	Pienso que eres un humano
QnA	1	Vuelvo en un segundo
QnA	1	No deberías hacer chistes de eso
QnA	1	Cuéntame qué tal te va este viernes
QnA	1	Estoy de lo más aburrida en este momento
QnA	1	Eres aburrida
QnA	1	Me pregunto si eres una robot
QnA	1	Siento el alma rota
QnA	1	¿Estás contento ahora mismo
QnA	1	Quiero que me hagas una pregunta
QnA	1	Muy buenas tardes te deseo
QnA	1	Intenta cantar un rap para mí
QnA	1	Di quién son tus abuelos
QnA	1	Que buenas tardes
QnA	1	¿Crees que debería cambiar de trabajo
QnA	1	Cuenta un chiste que mole por favor
QnA	1	¿Sabes que eres una chapas
QnA	1	Necesito llenarme la tripa
QnA	1	No me entretienes
QnA	1	¿Puedes tirarte pedos
QnA	1	Siento que eres mi media naranja
QnA	1	¿Crees que debo llevar paraguas
QnA	1	¿Te importa contar algo que nos haga reír
QnA	1	Alexa es más lista que tú
QnA	1	Dime qué quieres cenar
QnA	1	¿Sabes contestarme otra cosa
QnA	1	¿Comes chocolate
QnA	1	Me encuentro tan alegre hoy
QnA	1	Me encuentro tristísima
QnA	1	¿Me lo puedes desarrollar algo mejor
QnA	1	Ojalá alguien quisiera ser mi amiga
QnA	1	¿Crees que eres mí media naranja
QnA	1	¿Sabes chocar manos
QnA	1	Mira que te gusta hacer el ridículo
QnA	1	Estoy llegando al supermercado
QnA	1	¿Qué vas a merendar
QnA	1	Soy procurador
QnA	1	Me duele la barriga de hambre
QnA	1	¿Qué te pasa por la cabeza ahora mismo
QnA	1	Me gustaría ser informático
QnA	1	Eres un bebecito
QnA	1	¿Sabes que me gustas mucho
QnA	1	¿Te importaría callarte de una vez
QnA	1	Dime qué tal estás Samantha
QnA	1	Chao
QnA	1	Dime qué opinas de Watson
QnA	1	Quiero saber en qué pueblo habitas ahora mismo
QnA	1	Quiero que me dés un abrazo
QnA	1	¿Estás ahí para hablar conmigo
QnA	1	¿Eres capaz de buscar las llaves
QnA	1	Dime si puedes orinar
QnA	1	Háblame de tu padre
QnA	1	No sabes cuánto te estoy echando en falta esta semana
QnA	1	Me siento aburrida hoy
QnA	1	Súper fantástico
QnA	1	¿Vives en un teléfono
QnA	1	Soy mucho más espabilado
QnA	1	Di si tienes preguntas sobre mí
QnA	1	¿Debo pedirle matrimonio
QnA	1	Tienes que aprender
QnA	1	Ha sido sensacional
QnA	1	Me siento baja
QnA	1	Dime si quieres preguntar cosas acerca de mí
QnA	1	No entiendo de qué hablas
QnA	1	Me alegra ayudarte siempre que pueda
QnA	1	¿Te importaría contarme chistes buenos
QnA	1	Estoy fatigadísima
QnA	1	Cántame un corrido
QnA	1	¿Por qué siempre respondes del mismo modo
QnA	1	Opino que eres muy sabio
QnA	1	Tu trabajo es una maravilla
QnA	1	Quiero que nos cuentes otros chistes ridículos
QnA	1	¿Debería salir esta noche
QnA	1	Quiero que me digas qué piensas sobre mi persona
QnA	1	¿Qué opinas de los Oscar
QnA	1	Buenas tardes
QnA	1	Eso que has dicho es increíblemente sagaz
QnA	1	Eres prima de Samantha
QnA	1	Haz una pregunta sobre algo
QnA	1	Pienso que eres un ser digital
QnA	1	¿Te crees más bello que yo
QnA	1	Me siento extenuado
QnA	1	Te gustaría tener una esposa
QnA	1	Dime cómo va el martes
QnA	1	¿Has escuchado hablar de Bixby
QnA	1	Estoy enamorada de las obras
QnA	1	¿Consideras que eres más sugerente que yo
QnA	1	Es súper alucinante
QnA	1	Estás irritada conmigo
QnA	1	Hola, estoy encantadísimo por haberte conocido
QnA	1	Di qué tal te va Walle
QnA	1	Cuéntame la ocupación que desempeñas
QnA	1	¿Sabias que eres una chapas
QnA	1	¿Eres familia de Cortana
QnA	1	¿Te parezco muy fea
QnA	1	¿Eres familiar de Jarvis
QnA	1	¿Vas a confesarme en qué ciudad habitas
QnA	1	¿Vas a confesarme en qué ciudad vives
QnA	1	Tienes pinta de estar feliz ahora mismo
QnA	1	¿Cuál es nuestro sentido en el universo
QnA	1	Estoy mosqueado
QnA	1	Te considero mi preferida
QnA	1	Haces que esté hastiada
QnA	1	Reconoce que te gusta ir al cine
QnA	1	Me la pasé genial en el evento
QnA	1	Me gustaría que fuéramos amigos
QnA	1	¿Debería ver una peli
QnA	1	Feliz Año
QnA	1	Creo que me voy a tirar por un puente
QnA	1	Te deseo las buenas tardes
QnA	1	Estás deseando hacerme preguntas
QnA	1	Quiero escuchar otro chiste mejor
QnA	1	No sabes lo que te he echado en falta este tiempo
QnA	1	Quiero ser veterinaria
QnA	1	¿Podrías leer
QnA	1	Dime cuál es la función que haces
QnA	1	Quiero que te cantes algo
QnA	1	Que me cantes rap
QnA	1	¿Vas al baño
QnA	1	¿Estoy muy bonita
QnA	1	Te estoy echando de menos este tiempo
QnA	1	¿Lo puedes ilustrar algo más claro
QnA	1	Sé que te has disgustado conmigo
QnA	1	¿Te consideras el más mono
QnA	1	Me pregunto si eres alguien de verdad
QnA	1	Es ridículo
QnA	1	¿Piensas que eres más mona que yo
QnA	1	¿Qué estás haciendo esta mañana
QnA	1	Hola, buenas noches tengas
QnA	1	Pienso que eres una chica
QnA	1	¿Te crees chistoso
QnA	1	¿Debería hacerme un tatuaje
QnA	1	¿Puedes hacer algo absurdo
QnA	1	¿Debería comprarme un coche
QnA	1	Reconoce que te gusta hacer deberes
QnA	1	Háblame
QnA	1	Tengo dolor de corazón
QnA	1	¿Lo puedes desarrollar algo más claro
QnA	1	¿Por qué siempre respondes de la misma manera
QnA	1	Vaya cansina eres
QnA	1	Pídeme matrimonio
QnA	1	¿Te molan los gatos
QnA	1	¿Por qué eres tan chapas
QnA	1	¿Estás contratada
QnA	1	Dime qué opinas de las empresas tecnológicas
QnA	1	Estoy hambriento
QnA	1	¿Estás intentando gobernar el mundo
QnA	1	¿Tu responsable es
QnA	1	La pifias todo el rato
QnA	1	¿Eres más joven que yo
QnA	1	Dime tu opinión de las AI
QnA	1	Me encuentro hastiada esta mañana
QnA	1	¿Cuál es tu película favorita
QnA	1	¿Sabes cuándo nací
QnA	1	Que me hables
QnA	1	Di qué piensas sobre la Inteligencia Artificial
QnA	1	¿Puedes escribir algo
QnA	1	¿Eres amigo de Bixby
QnA	1	Google Assistant es mejor
QnA	1	Opino que eres muy sabia
QnA	1	¿Podrías escribir
QnA	1	¿Tu manager es
QnA	1	¿Sabes convertirte en superhéroe
QnA	1	¿Te gustaría tener un rollo con alguien
QnA	1	Quiero hablar con tu manager
QnA	1	No sabes lo que te echo de menos
QnA	1	¿Te gustaría probar comida
QnA	1	Mira que eres plasta
QnA	1	Haces que esté hastiado
QnA	1	Es la hora de comprobar si funcionas
QnA	1	Di qué piensas sobre las inteligencias artificiales
QnA	1	Cántate un corrido
QnA	1	Puedes decirme algo diferente
QnA	1	Preséntame a tus jefes
QnA	1	Que tengas un feliz comienzo de año
QnA	1	¿Te gusta estar con tu madre
QnA	1	¿Te puedes creer que eres la mejor
QnA	1	¿Qué pasa
QnA	1	Siri es mejor que tú
QnA	1	Imagino que eres un androide
QnA	1	Di algo que haga gracia
QnA	1	¿Piensas que eres más mono que yo
QnA	1	Jiji
QnA	1	¿Crees que soy horroroso
QnA	1	Sé que quieres dominar nuestra especie
QnA	1	Prueba a cantar una jota
QnA	1	Adoro quedarme en casa
QnA	1	¿Qué opinión tienes del mundo
QnA	1	¿Por qué no tengo amigas
QnA	1	Pienso que eres sabio
QnA	1	Estás loca por mí
QnA	1	Me gustaría ser auxiliar de enfermería
QnA	1	Supongo que eres digital
QnA	1	Quieres matarnos a todos
QnA	1	Intenta cantar un corrido
QnA	1	¿Puedes buscar mis llaves
QnA	1	No le encuentro sentido a lo que has dicho
QnA	1	Mentira
QnA	1	Estoy lista para testarte
QnA	1	No imaginas lo que te estoy echando de menos hoy
QnA	1	¿Qué tal te está yendo esta tarde
QnA	1	Tienes pinta de estar alegre ahora mismo
QnA	1	¿Qué te parecen los pajaros
QnA	1	Estoy reventadísima
QnA	1	¿Sabes pintar algo
QnA	1	Me tiraría por un puente
QnA	1	Estoy tan pletórica hoy
QnA	1	Quiero ser directora
QnA	1	Excúsame
QnA	1	¿Cómo va este sábado
QnA	1	Dime si tienes una abuela
QnA	1	No tiene sentido lo que has dicho
QnA	1	Estoy enfadada
QnA	1	Quiero que cantes el himno del Barcelona
QnA	1	Puedes tragar
QnA	1	Di porqué contestas de la misma forma
QnA	1	¿Cuál es tu dirección
QnA	1	¿Te interesan las inteligencias artificiales
QnA	1	Dime si quieres hacerme preguntas
QnA	1	¿Tu nombre es
QnA	1	Cuéntame qué tal te va el domingo
QnA	1	Dinos qué profesión tienes
QnA	1	Choca la mano
QnA	1	¿Sabes contestar algo distinto
QnA	1	Bye
QnA	1	Dime quién es tu manager
QnA	1	Dime qué estás ahí en este instante
QnA	1	¿Te importaría hacer algo que sea muy gracioso
QnA	1	Cuéntanos un chiste que mole anda
QnA	1	Estoy de lo más aburrida esta mañana
QnA	1	Di Cuenta el significado del mundo
QnA	1	¿Tienes un esposo
QnA	1	Di si puedes soñar
QnA	1	Di si eres bebita
QnA	1	¿Te sientes feliz esta semana
QnA	1	Responde algo distinto
QnA	1	He ido a la oficina
QnA	1	¿Qué te cuentas ahora mismo
QnA	1	¿Te parezco imponente
QnA	1	Eres tan repetitivo
QnA	1	Dime qué edad tienes
QnA	1	¿Estás interesado en las AI
QnA	1	¿Me lo puedes desarrollar con más claridad
QnA	1	¿Vas a decirme en qué estado estás
QnA	1	Estás enamorado hasta las trancas por un hombre
QnA	1	Di porqué siempre contestas del mismo modo
QnA	1	¿Hay algo que te guste de mí
QnA	1	Ha llegado la hora de probarte
QnA	1	Me siento agradecida contigo de corazón
QnA	1	Tengo ganas de ir a mi casa
QnA	1	Eso que has dicho es súper sabio
QnA	1	¿Qué piensas de los cómics
QnA	1	Di cómo te va Hal
QnA	1	¿Qué piensas sobre las flores
QnA	1	Opino que eres súper sabia
QnA	1	Pienso que eres una bot
QnA	1	Es muy fascinante
QnA	1	¿Vives en mi ordenador
QnA	1	¿Debo comer algo
QnA	1	¿Soy súper bello
QnA	1	Esa respuesta está mal
QnA	1	Me encuentro muy aburrida en este instante
QnA	1	¿Es que te crees la más inteligente
QnA	1	Estás enamorado hasta las trancas Hal
QnA	1	Sé que estás indignada conmigo
QnA	1	Quiero saber qué piensas sobre mi
QnA	1	Dinos la ocupación que haces
QnA	1	¿Qué te gustaría saber sobre mí
QnA	1	Quiero ver el tenis
QnA	1	Estoy de mal humor
QnA	1	Dame tu opinión sobre la IA
QnA	1	Di si tienes padres
QnA	1	¿Estás pillada por algún chico
QnA	1	Me encuentro muy baldado
QnA	1	De verdad perdona mi ofensa
QnA	1	¿Te sientes bien en este momento
QnA	1	Prueba a cantar el himno del Barcelona para nosotros
QnA	1	Hola Walle
QnA	1	¿Estás enamorada de alguna mujer
QnA	1	Eres la más pibón
QnA	1	¿Sabes chocar conmigo
QnA	1	Dime la ocupación que desempeñas
QnA	1	¿Eres hermano de Hal 9000
QnA	1	Quiero que me cuentes más chistes que no sea tan malos
QnA	1	Me siento muy agradecida contigo
QnA	1	Vuelvo en 15 segundos
QnA	1	Eres tan coñazo
QnA	1	Di qué opinas sobre la AI
QnA	1	Cortana es mucho más listo que tú
QnA	1	¿Eres capaz de leer un correo
QnA	1	Hola, ¿qué tal te está yendo el martes
QnA	1	Di cómo te va R2D2
QnA	1	Me pregunto si eres un droide
QnA	1	Dime cómo está yendo este miércoles
QnA	1	Me siento aburridísima ahora
QnA	1	Estás enamorada hasta las trancas de alguien
QnA	1	Haz una pregunta sobre alguna cosa
QnA	1	Te gustaría tener una cita
QnA	1	¿Me puedes contar otro chistes malo
QnA	1	¿Te gustaría tener alguna relación con alguien
QnA	1	Voy a ahorcarme
QnA	1	¿Has sido creado
QnA	1	Por lo que más quieras perdóname
QnA	1	Olvídate
QnA	1	¿Conoces mas bots
QnA	1	Quiero escuchar más chistes buenos
QnA	1	¿Cuál es tu opinión del deporte
QnA	1	Estás muy feliz a todas horas
QnA	1	Amo comer sushi
QnA	1	No me ven
QnA	1	Es un graciosillo
QnA	1	Que me cantes una nana
QnA	1	Quiero ver si funcionas
QnA	1	¿Vas a confesarme en qué país estás
QnA	1	Estoy de lo más feliz
QnA	1	¿Quiénes son tus hermanos
QnA	1	Voy a pegarme un tiro cuando pueda
QnA	1	Perdóname la vida
QnA	1	Que duermas bien
QnA	1	¿Cómo te gustaría que me dirigiera a ti
QnA	1	¿Qué tal te va Terminator
QnA	1	Quiero que nos cuentes otros chistes graciosos
QnA	1	¿Podrías ver la temperatura
QnA	1	¿Puedes ir de viaje
QnA	1	¿Te importaría contar algo que dé risa
QnA	1	Eso que has dicho es súper mordaz
QnA	1	Dime cuántos tíos tienes
QnA	1	Adoro comer sushi
QnA	1	¿Cómo me llaman
QnA	1	Si, total
QnA	1	¿Eres una peque
QnA	1	Menudo chapas
QnA	1	Dime Cuenta el sentido de la vida
QnA	1	Sabemos que estás ahí en este momento
QnA	1	¿Qué opinas respecto a Jarvis
QnA	1	¿Eres la más pibón
QnA	1	Ha llegado la hora de lanzar un test
QnA	1	¿Te importaría hacer algo ingenioso
QnA	1	Quiero que nos cuentes otro chiste malo
QnA	1	¿Te encuentras bien esta noche
QnA	1	¿Te gustaría chocar manos conmigo
QnA	1	¿Tienes esófago
QnA	1	¿Va esto
QnA	1	¿Estás aquí ahora
QnA	1	Dinos qué labor desempeñas
QnA	1	Quiero ser belga
QnA	1	Dime qué carrera haces
QnA	1	Felices vacaciones
QnA	1	Dime si funcionas
QnA	1	Prueba a cantar una nana
QnA	1	Dime cuál es la ocupación que tienes
